Date,Product,Number of Sales,Weather,Holiday,Weekend,Price,Address
07/08/2022,Ramen 2,7,Sunny,No,False,5.45,789
07/12/2022,Tacos 1,14,Sunny,No,False,11.68,789
07/12/2022,Tacos 2,6,Sunny,No,False,6.45,789
07/12/2022,Tacos 3,2,Sunny,No,False,24.1,123
07/12/2022,Tacos 3,13,Sunny,No,False,6.35,456
07/12/2022,Tacos 3,12,Sunny,No,False,14.23,789
07/12/2022,Steak 1,13,Sunny,No,False,15.88,789
07/12/2022,Steak 1,13,Sunny,No,False,20.03,456
07/12/2022,Tacos 1,12,Sunny,No,False,17.21,456
07/12/2022,Steak 2,1,Sunny,No,False,11.88,123
07/12/2022,Steak 2,1,Sunny,No,False,11.76,456
07/12/2022,Steak 2,11,Sunny,No,False,18.9,789
07/12/2022,Steak 1,5,Sunny,No,False,7.77,123
07/12/2022,Tacos 1,3,Sunny,No,False,19.44,123
07/12/2022,Ramen 3,17,Sunny,No,False,11.95,456
07/12/2022,Sushi 1,0,Sunny,No,False,21.13,456
07/12/2022,Sushi 2,11,Sunny,No,False,21.78,123
07/12/2022,Sushi 2,9,Sunny,No,False,7.3,456
07/12/2022,Sushi 2,11,Sunny,No,False,9.23,789
07/12/2022,Ramen 1,20,Sunny,No,False,11.82,123
07/12/2022,Sushi 1,12,Sunny,No,False,19.69,123
07/12/2022,Ramen 1,0,Sunny,No,False,16.58,789
07/12/2022,Ramen 2,11,Sunny,No,False,22.84,123
07/12/2022,Ramen 2,1,Sunny,No,False,21.81,456
07/12/2022,Ramen 2,18,Sunny,No,False,10.76,789
07/12/2022,Ramen 3,11,Sunny,No,False,17.09,123
07/12/2022,Ramen 1,12,Sunny,No,False,23.8,456
07/19/2022,Tacos 1,1,Sunny,No,False,23.02,789
07/19/2022,Tacos 2,16,Sunny,No,False,20.43,123
07/19/2022,Tacos 2,11,Sunny,No,False,21.42,789
07/19/2022,Tacos 3,5,Sunny,No,False,14.41,123
07/19/2022,Tacos 3,12,Sunny,No,False,23.81,456
07/19/2022,Steak 1,13,Sunny,No,False,16.75,456
07/19/2022,Steak 1,10,Sunny,No,False,24.66,123
07/19/2022,Steak 1,18,Sunny,No,False,19.79,789
07/19/2022,Steak 2,15,Sunny,No,False,13.01,123
07/19/2022,Steak 2,4,Sunny,No,False,12.6,456
07/19/2022,Tacos 1,3,Sunny,No,False,8.5,456
07/19/2022,Tacos 3,1,Sunny,No,False,17.3,789
07/19/2022,Tacos 1,9,Sunny,No,False,21.68,123
07/19/2022,Steak 2,17,Sunny,No,False,22.49,789
07/19/2022,Ramen 3,2,Sunny,No,False,15.65,456
07/19/2022,Sushi 1,7,Sunny,No,False,22.36,123
07/19/2022,Sushi 1,13,Sunny,No,False,20.63,456
07/19/2022,Sushi 1,3,Sunny,No,False,17.49,789
07/19/2022,Sushi 2,3,Sunny,No,False,20.7,123
07/19/2022,Sushi 2,19,Sunny,No,False,13.86,456
07/19/2022,Sushi 2,7,Sunny,No,False,6.02,789
07/19/2022,Ramen 1,13,Sunny,No,False,18.81,456
07/19/2022,Ramen 1,12,Sunny,No,False,17.91,789
07/19/2022,Ramen 2,3,Sunny,No,False,11.48,123
07/19/2022,Ramen 2,11,Sunny,No,False,10.44,789
07/19/2022,Ramen 3,20,Sunny,No,False,13.29,123
07/19/2022,Ramen 1,8,Sunny,No,False,17.13,123
07/31/2022,Tacos 2,4,Sunny,No,False,8.8,123
07/31/2022,Tacos 2,13,Sunny,No,False,10.13,456
07/31/2022,Tacos 2,18,Sunny,No,False,16.93,789
07/31/2022,Tacos 3,9,Sunny,No,False,17.55,123
07/31/2022,Tacos 3,18,Sunny,No,False,23.74,456
07/31/2022,Tacos 3,10,Sunny,No,False,9.26,789
07/31/2022,Steak 1,14,Sunny,No,False,19.07,789
07/31/2022,Steak 1,1,Sunny,No,False,19.75,456
07/31/2022,Steak 2,16,Sunny,No,False,11.81,123
07/31/2022,Steak 2,5,Sunny,No,False,20.05,456
07/31/2022,Steak 2,14,Sunny,No,False,23.14,789
07/31/2022,Tacos 1,18,Sunny,No,False,24.44,789
07/31/2022,Steak 1,7,Sunny,No,False,5.93,123
07/31/2022,Tacos 1,9,Sunny,No,False,18.97,456
07/31/2022,Tacos 1,7,Sunny,No,False,12.22,123
07/31/2022,Sushi 1,1,Sunny,No,False,22.01,123
07/31/2022,Ramen 3,6,Sunny,No,False,16.56,789
07/31/2022,Sushi 1,5,Sunny,No,False,9.52,456
07/31/2022,Sushi 1,4,Sunny,No,False,20.56,789
07/31/2022,Sushi 2,4,Sunny,No,False,14.67,123
07/31/2022,Sushi 2,19,Sunny,No,False,17.02,789
07/31/2022,Ramen 1,17,Sunny,No,False,16.34,123
07/31/2022,Sushi 2,13,Sunny,No,False,15.68,456
07/31/2022,Ramen 1,15,Sunny,No,False,9.72,789
07/31/2022,Ramen 2,8,Sunny,No,False,9.17,123
07/31/2022,Ramen 2,15,Sunny,No,False,12.1,456
07/31/2022,Ramen 2,7,Sunny,No,False,6.03,789
07/31/2022,Ramen 3,14,Sunny,No,False,17.12,123
07/31/2022,Ramen 3,8,Sunny,No,False,14.4,456
07/31/2022,Ramen 1,4,Sunny,No,False,6.37,456
08/05/2022,Tacos 3,12,Sunny,No,False,8.78,123
08/05/2022,Tacos 1,17,Sunny,No,False,10.98,789
08/05/2022,Tacos 2,9,Sunny,No,False,5.89,456
08/05/2022,Tacos 2,16,Sunny,No,False,19.06,789
08/05/2022,Tacos 3,6,Sunny,No,False,14.79,456
08/05/2022,Tacos 1,20,Sunny,No,False,18.11,456
08/05/2022,Steak 1,2,Sunny,No,False,17.17,123
08/05/2022,Steak 1,19,Sunny,No,False,7.14,456
08/05/2022,Steak 1,15,Sunny,No,False,22.69,789
08/05/2022,Steak 2,7,Sunny,No,False,21.68,123
08/05/2022,Steak 2,6,Sunny,No,False,20.75,456
08/05/2022,Steak 2,20,Sunny,No,False,22.53,789
08/05/2022,Tacos 3,4,Sunny,No,False,24.53,789
08/05/2022,Tacos 1,0,Sunny,No,False,13.66,123
08/05/2022,Sushi 1,5,Sunny,No,False,17.91,123
08/05/2022,Ramen 3,4,Sunny,No,False,20.13,456
08/05/2022,Ramen 3,3,Sunny,No,False,18.24,789
08/05/2022,Sushi 1,7,Sunny,No,False,13.26,456
08/05/2022,Sushi 1,2,Sunny,No,False,7.91,789
08/05/2022,Sushi 2,4,Sunny,No,False,21.13,789
08/05/2022,Ramen 1,12,Sunny,No,False,13.12,123
08/05/2022,Sushi 2,5,Sunny,No,False,22.45,456
08/05/2022,Ramen 1,12,Sunny,No,False,18.98,789
08/05/2022,Ramen 2,17,Sunny,No,False,12.07,123
08/05/2022,Ramen 2,6,Sunny,No,False,7.09,456
08/05/2022,Ramen 2,17,Sunny,No,False,22.89,789
08/05/2022,Ramen 3,15,Sunny,No,False,5.16,123
08/05/2022,Ramen 1,9,Sunny,No,False,11.23,456
08/09/2022,Tacos 3,14,Sunny,No,False,8.47,456
08/09/2022,Tacos 2,14,Sunny,No,False,15.19,456
08/09/2022,Tacos 2,17,Sunny,No,False,11.8,789
08/09/2022,Tacos 3,15,Sunny,No,False,23.13,123
08/09/2022,Tacos 3,14,Sunny,No,False,22.47,789
08/09/2022,Tacos 1,6,Sunny,No,False,21.18,789
08/09/2022,Steak 1,4,Sunny,No,False,10.61,456
08/09/2022,Steak 1,12,Sunny,No,False,10.43,789
08/09/2022,Steak 2,5,Sunny,No,False,23.92,123
08/09/2022,Steak 2,17,Sunny,No,False,6.64,456
08/09/2022,Steak 2,16,Sunny,No,False,19.59,789
08/09/2022,Steak 1,12,Sunny,No,False,10.8,123
08/09/2022,Tacos 1,17,Sunny,No,False,13.66,456
08/09/2022,Tacos 1,10,Sunny,No,False,10.82,123
08/09/2022,Ramen 3,3,Sunny,No,False,10.31,789
08/09/2022,Sushi 1,0,Sunny,No,False,20.16,456
08/09/2022,Sushi 1,3,Sunny,No,False,11.27,789
08/09/2022,Sushi 2,20,Sunny,No,False,7.32,123
08/09/2022,Sushi 2,9,Sunny,No,False,22.7,456
08/09/2022,Sushi 2,9,Sunny,No,False,9.54,789
08/09/2022,Ramen 1,2,Sunny,No,False,6.48,123
08/09/2022,Sushi 1,16,Sunny,No,False,6.61,123
08/09/2022,Ramen 1,15,Sunny,No,False,10.87,789
08/09/2022,Ramen 2,12,Sunny,No,False,11.83,123
08/09/2022,Ramen 2,20,Sunny,No,False,24.12,456
08/09/2022,Ramen 2,9,Sunny,No,False,5.79,789
08/09/2022,Ramen 3,14,Sunny,No,False,22.87,123
08/09/2022,Ramen 3,16,Sunny,No,False,17.25,456
08/09/2022,Ramen 1,17,Sunny,No,False,12.24,456
08/13/2022,Tacos 1,4,Sunny,No,False,20.08,456
08/13/2022,Steak 2,0,Sunny,No,False,7.08,456
08/13/2022,Steak 2,0,Sunny,No,False,6.07,123
08/13/2022,Steak 1,7,Sunny,No,False,18.17,789
08/13/2022,Steak 1,3,Sunny,No,False,7.47,123
08/13/2022,Tacos 3,8,Sunny,No,False,12.38,789
08/13/2022,Tacos 3,5,Sunny,No,False,16.02,456
08/13/2022,Tacos 2,18,Sunny,No,False,7.12,789
08/13/2022,Tacos 2,19,Sunny,No,False,20.03,456
08/13/2022,Tacos 2,12,Sunny,No,False,6.89,123
08/13/2022,Tacos 1,3,Sunny,No,False,17.6,789
08/13/2022,Steak 2,4,Sunny,No,False,14.79,789
08/13/2022,Tacos 1,16,Sunny,No,False,19.73,123
08/13/2022,Steak 1,17,Sunny,No,False,10.58,456
08/13/2022,Ramen 3,1,Sunny,No,False,15.06,456
08/13/2022,Ramen 3,13,Sunny,No,False,19.73,789
08/13/2022,Sushi 1,0,Sunny,No,False,10.39,123
08/13/2022,Sushi 1,1,Sunny,No,False,17.39,456
08/13/2022,Sushi 1,15,Sunny,No,False,20.13,789
08/13/2022,Sushi 2,8,Sunny,No,False,18.4,456
08/13/2022,Sushi 2,6,Sunny,No,False,17.36,789
08/13/2022,Sushi 2,9,Sunny,No,False,9.9,123
08/13/2022,Ramen 1,20,Sunny,No,False,10.28,456
08/13/2022,Ramen 1,20,Sunny,No,False,5.08,789
08/13/2022,Ramen 2,17,Sunny,No,False,10.43,123
08/13/2022,Ramen 2,9,Sunny,No,False,7.44,456
08/13/2022,Ramen 2,17,Sunny,No,False,18.4,789
08/13/2022,Ramen 3,9,Sunny,No,False,13.49,123
08/13/2022,Ramen 1,10,Sunny,No,False,23.65,123
08/15/2022,Tacos 3,5,Sunny,No,False,5.32,123
08/15/2022,Tacos 1,4,Sunny,No,False,15.33,789
08/15/2022,Tacos 2,2,Sunny,No,False,24.78,123
08/15/2022,Tacos 2,1,Sunny,No,False,21.76,789
08/15/2022,Tacos 3,0,Sunny,No,False,16.75,456
08/15/2022,Tacos 1,18,Sunny,No,False,16.87,456
08/15/2022,Steak 1,7,Sunny,No,False,7.35,123
08/15/2022,Steak 1,17,Sunny,No,False,14.34,456
08/15/2022,Steak 1,10,Sunny,No,False,19.0,789
08/15/2022,Steak 2,15,Sunny,No,False,8.32,123
08/15/2022,Steak 2,15,Sunny,No,False,5.15,456
08/15/2022,Steak 2,14,Sunny,No,False,24.68,789
08/15/2022,Tacos 3,6,Sunny,No,False,19.37,789
08/15/2022,Tacos 1,12,Sunny,No,False,16.3,123
08/15/2022,Sushi 1,18,Sunny,No,False,6.63,123
08/15/2022,Ramen 3,7,Sunny,No,False,21.46,456
08/15/2022,Sushi 1,16,Sunny,No,False,24.84,456
08/15/2022,Sushi 1,14,Sunny,No,False,13.36,789
08/15/2022,Sushi 2,14,Sunny,No,False,11.38,123
08/15/2022,Sushi 2,12,Sunny,No,False,14.27,456
08/15/2022,Ramen 1,4,Sunny,No,False,7.73,123
08/15/2022,Ramen 3,13,Sunny,No,False,9.68,789
08/15/2022,Ramen 1,8,Sunny,No,False,11.14,789
08/15/2022,Ramen 2,18,Sunny,No,False,20.11,123
08/15/2022,Ramen 2,4,Sunny,No,False,24.89,456
08/15/2022,Ramen 2,13,Sunny,No,False,14.06,789
08/15/2022,Ramen 3,11,Sunny,No,False,8.12,123
08/15/2022,Ramen 1,9,Sunny,No,False,24.95,456
08/16/2022,Tacos 1,12,Sunny,No,False,22.09,789
08/16/2022,Tacos 2,14,Sunny,No,False,23.57,123
08/16/2022,Tacos 2,9,Sunny,No,False,21.73,456
08/16/2022,Tacos 2,8,Sunny,No,False,17.24,789
08/16/2022,Tacos 3,8,Sunny,No,False,16.1,123
08/16/2022,Tacos 3,5,Sunny,No,False,14.32,456
08/16/2022,Steak 1,8,Sunny,No,False,15.18,456
08/16/2022,Steak 1,14,Sunny,No,False,9.42,123
08/16/2022,Steak 1,9,Sunny,No,False,12.49,789
08/16/2022,Steak 2,13,Sunny,No,False,21.24,123
08/16/2022,Steak 2,10,Sunny,No,False,19.24,456
08/16/2022,Tacos 1,3,Sunny,No,False,14.84,456
08/16/2022,Tacos 3,9,Sunny,No,False,15.68,789
08/16/2022,Tacos 1,7,Sunny,No,False,13.26,123
08/16/2022,Steak 2,14,Sunny,No,False,24.15,789
08/16/2022,Ramen 3,13,Sunny,No,False,7.42,456
08/16/2022,Sushi 1,6,Sunny,No,False,16.43,123
08/16/2022,Sushi 1,13,Sunny,No,False,7.12,456
08/16/2022,Sushi 1,3,Sunny,No,False,17.85,789
08/16/2022,Sushi 2,4,Sunny,No,False,18.09,123
08/16/2022,Sushi 2,8,Sunny,No,False,24.8,456
08/16/2022,Sushi 2,13,Sunny,No,False,6.84,789
08/16/2022,Ramen 3,2,Sunny,No,False,16.17,789
08/16/2022,Ramen 1,15,Sunny,No,False,21.39,456
08/16/2022,Ramen 1,13,Sunny,No,False,20.64,789
08/16/2022,Ramen 2,4,Sunny,No,False,6.75,123
08/16/2022,Ramen 2,19,Sunny,No,False,13.07,456
08/16/2022,Ramen 2,7,Sunny,No,False,7.64,789
08/16/2022,Ramen 3,0,Sunny,No,False,10.35,123
08/16/2022,Ramen 1,12,Sunny,No,False,11.74,123
08/21/2022,Tacos 3,9,Sunny,No,False,19.24,123
08/21/2022,Tacos 1,20,Sunny,No,False,20.79,789
08/21/2022,Tacos 2,16,Sunny,No,False,15.58,456
08/21/2022,Tacos 2,4,Sunny,No,False,8.32,789
08/21/2022,Tacos 3,15,Sunny,No,False,14.57,456
08/21/2022,Tacos 1,20,Sunny,No,False,13.63,456
08/21/2022,Steak 1,3,Sunny,No,False,17.3,123
08/21/2022,Steak 1,3,Sunny,No,False,18.07,456
08/21/2022,Steak 1,0,Sunny,No,False,18.57,789
08/21/2022,Steak 2,15,Sunny,No,False,12.53,123
08/21/2022,Steak 2,12,Sunny,No,False,16.16,456
08/21/2022,Steak 2,10,Sunny,No,False,11.22,789
08/21/2022,Tacos 3,10,Sunny,No,False,22.9,789
08/21/2022,Tacos 1,19,Sunny,No,False,23.39,123
08/21/2022,Sushi 1,18,Sunny,No,False,16.54,123
08/21/2022,Ramen 3,8,Sunny,No,False,8.1,456
08/21/2022,Sushi 1,20,Sunny,No,False,12.89,456
08/21/2022,Sushi 1,1,Sunny,No,False,17.48,789
08/21/2022,Sushi 2,1,Sunny,No,False,18.64,123
08/21/2022,Sushi 2,4,Sunny,No,False,15.45,456
08/21/2022,Sushi 2,13,Sunny,No,False,16.34,789
08/21/2022,Ramen 1,19,Sunny,No,False,11.76,123
08/21/2022,Ramen 1,15,Sunny,No,False,6.77,789
08/21/2022,Ramen 2,19,Sunny,No,False,23.9,123
08/21/2022,Ramen 2,15,Sunny,No,False,20.37,456
08/21/2022,Ramen 2,6,Sunny,No,False,8.1,789
08/21/2022,Ramen 3,19,Sunny,No,False,12.53,123
08/21/2022,Ramen 1,12,Sunny,No,False,9.24,456
08/27/2022,Tacos 1,14,Sunny,No,False,16.33,789
08/27/2022,Tacos 2,5,Sunny,No,False,18.17,123
08/27/2022,Tacos 2,20,Sunny,No,False,23.67,456
08/27/2022,Tacos 2,2,Sunny,No,False,20.3,789
08/27/2022,Tacos 3,2,Sunny,No,False,6.9,123
08/27/2022,Tacos 3,17,Sunny,No,False,12.3,456
08/27/2022,Steak 1,9,Sunny,No,False,13.45,456
08/27/2022,Steak 1,0,Sunny,No,False,7.35,123
08/27/2022,Steak 1,1,Sunny,No,False,15.72,789
08/27/2022,Steak 2,17,Sunny,No,False,18.14,123
08/27/2022,Steak 2,17,Sunny,No,False,24.44,456
08/27/2022,Tacos 1,16,Sunny,No,False,21.18,456
08/27/2022,Tacos 3,7,Sunny,No,False,19.62,789
08/27/2022,Tacos 1,18,Sunny,No,False,6.0,123
08/27/2022,Steak 2,10,Sunny,No,False,23.99,789
08/27/2022,Ramen 3,8,Sunny,No,False,23.45,456
08/27/2022,Sushi 1,17,Sunny,No,False,14.83,123
08/27/2022,Sushi 1,13,Sunny,No,False,10.48,456
08/27/2022,Sushi 1,4,Sunny,No,False,6.54,789
08/27/2022,Sushi 2,9,Sunny,No,False,18.85,123
08/27/2022,Sushi 2,1,Sunny,No,False,7.99,456
08/27/2022,Sushi 2,13,Sunny,No,False,13.79,789
08/27/2022,Ramen 3,9,Sunny,No,False,14.52,789
08/27/2022,Ramen 1,7,Sunny,No,False,14.73,456
08/27/2022,Ramen 1,17,Sunny,No,False,8.55,789
08/27/2022,Ramen 2,15,Sunny,No,False,15.55,123
08/27/2022,Ramen 2,8,Sunny,No,False,19.67,456
08/27/2022,Ramen 2,3,Sunny,No,False,16.85,789
08/27/2022,Ramen 3,5,Sunny,No,False,10.37,123
08/27/2022,Ramen 1,16,Sunny,No,False,16.42,123
08/30/2022,Tacos 1,3,Sunny,No,False,14.94,789
08/30/2022,Tacos 2,7,Sunny,No,False,14.34,123
08/30/2022,Tacos 2,16,Sunny,No,False,10.05,456
08/30/2022,Tacos 2,16,Sunny,No,False,6.95,789
08/30/2022,Tacos 3,17,Sunny,No,False,9.7,456
08/30/2022,Steak 2,18,Sunny,No,False,15.39,789
08/30/2022,Steak 1,19,Sunny,No,False,12.49,123
08/30/2022,Steak 1,13,Sunny,No,False,7.9,789
08/30/2022,Steak 2,2,Sunny,No,False,23.88,123
08/30/2022,Steak 2,2,Sunny,No,False,6.52,456
08/30/2022,Tacos 1,13,Sunny,No,False,15.07,456
08/30/2022,Tacos 3,5,Sunny,No,False,14.52,789
08/30/2022,Tacos 1,13,Sunny,No,False,24.43,123
08/30/2022,Steak 1,7,Sunny,No,False,23.92,456
08/30/2022,Ramen 3,16,Sunny,No,False,17.2,456
08/30/2022,Ramen 3,11,Sunny,No,False,17.7,789
08/30/2022,Sushi 1,5,Sunny,No,False,18.57,456
08/30/2022,Sushi 1,8,Sunny,No,False,11.6,789
08/30/2022,Sushi 2,4,Sunny,No,False,19.63,123
08/30/2022,Sushi 2,5,Sunny,No,False,5.61,456
08/30/2022,Sushi 2,20,Sunny,No,False,15.48,789
08/30/2022,Sushi 1,20,Sunny,No,False,22.17,123
08/30/2022,Ramen 1,19,Sunny,No,False,6.73,456
08/30/2022,Ramen 1,6,Sunny,No,False,12.17,789
08/30/2022,Ramen 2,6,Sunny,No,False,22.67,456
08/30/2022,Ramen 2,5,Sunny,No,False,12.46,789
08/30/2022,Ramen 3,11,Sunny,No,False,21.15,123
08/30/2022,Ramen 1,10,Sunny,No,False,23.41,123
09/10/2022,Tacos 1,20,Sunny,No,False,17.17,456
09/10/2022,Tacos 1,12,Sunny,No,False,19.74,789
09/10/2022,Tacos 2,16,Sunny,No,False,15.7,123
09/10/2022,Tacos 2,4,Sunny,No,False,11.78,456
09/10/2022,Tacos 2,8,Sunny,No,False,14.88,789
09/10/2022,Tacos 3,0,Sunny,No,False,19.39,123
09/10/2022,Steak 1,8,Sunny,No,False,22.93,456
09/10/2022,Tacos 3,7,Sunny,No,False,10.11,789
09/10/2022,Steak 1,19,Sunny,No,False,15.81,123
09/10/2022,Steak 1,11,Sunny,No,False,14.21,789
09/10/2022,Steak 2,14,Sunny,No,False,8.21,123
09/10/2022,Steak 2,8,Sunny,No,False,8.67,456
09/10/2022,Tacos 1,13,Sunny,No,False,20.84,123
09/10/2022,Tacos 3,3,Sunny,No,False,19.45,456
09/10/2022,Steak 2,9,Sunny,No,False,13.31,789
09/10/2022,Ramen 3,13,Sunny,No,False,16.85,789
09/10/2022,Ramen 3,10,Sunny,No,False,13.0,456
09/10/2022,Sushi 1,20,Sunny,No,False,20.05,123
09/10/2022,Sushi 1,20,Sunny,No,False,7.67,456
09/10/2022,Sushi 1,20,Sunny,No,False,20.85,789
09/10/2022,Sushi 2,2,Sunny,No,False,19.62,789
09/10/2022,Sushi 2,19,Sunny,No,False,17.6,123
09/10/2022,Ramen 1,5,Sunny,No,False,11.04,456
09/10/2022,Ramen 1,20,Sunny,No,False,19.4,789
09/10/2022,Ramen 2,15,Sunny,No,False,23.61,123
09/10/2022,Ramen 2,7,Sunny,No,False,24.96,456
09/10/2022,Ramen 2,6,Sunny,No,False,16.68,789
09/11/2022,Tacos 3,20,Sunny,No,False,10.29,123
09/11/2022,Tacos 1,11,Sunny,No,False,17.63,789
09/11/2022,Tacos 2,1,Sunny,No,False,8.0,123
09/11/2022,Tacos 2,13,Sunny,No,False,9.92,456
09/11/2022,Tacos 2,11,Sunny,No,False,17.56,789
09/11/2022,Tacos 3,2,Sunny,No,False,11.35,456
09/11/2022,Tacos 1,19,Sunny,No,False,18.06,456
09/11/2022,Steak 1,11,Sunny,No,False,21.19,123
09/11/2022,Steak 1,13,Sunny,No,False,12.12,456
09/11/2022,Steak 1,18,Sunny,No,False,15.03,789
09/11/2022,Steak 2,5,Sunny,No,False,14.66,123
09/11/2022,Tacos 3,18,Sunny,No,False,10.55,789
09/11/2022,Tacos 1,5,Sunny,No,False,5.22,123
09/11/2022,Steak 2,7,Sunny,No,False,22.55,789
09/11/2022,Ramen 3,10,Sunny,No,False,17.03,456
09/11/2022,Sushi 1,1,Sunny,No,False,14.31,123
09/11/2022,Sushi 1,19,Sunny,No,False,24.19,456
09/11/2022,Sushi 1,12,Sunny,No,False,5.94,789
09/11/2022,Sushi 2,9,Sunny,No,False,8.68,123
09/11/2022,Sushi 2,14,Sunny,No,False,13.28,456
09/11/2022,Sushi 2,2,Sunny,No,False,13.96,789
09/11/2022,Ramen 3,6,Sunny,No,False,12.57,789
09/11/2022,Ramen 1,17,Sunny,No,False,23.13,456
09/11/2022,Ramen 1,7,Sunny,No,False,15.66,789
09/11/2022,Ramen 2,17,Sunny,No,False,9.13,123
09/11/2022,Ramen 2,8,Sunny,No,False,14.29,456
09/11/2022,Ramen 2,16,Sunny,No,False,16.86,789
09/11/2022,Ramen 3,7,Sunny,No,False,12.77,123
09/11/2022,Ramen 1,15,Sunny,No,False,13.08,123
09/13/2022,Tacos 1,12,Sunny,No,False,19.38,456
09/13/2022,Tacos 1,4,Sunny,No,False,11.5,789
09/13/2022,Tacos 2,12,Sunny,No,False,8.82,123
09/13/2022,Tacos 2,10,Sunny,No,False,18.35,456
09/13/2022,Tacos 2,8,Sunny,No,False,17.31,789
09/13/2022,Tacos 3,4,Sunny,No,False,10.13,123
09/13/2022,Steak 1,7,Sunny,No,False,12.18,456
09/13/2022,Tacos 3,15,Sunny,No,False,16.09,789
09/13/2022,Steak 1,10,Sunny,No,False,7.42,123
09/13/2022,Steak 1,0,Sunny,No,False,19.45,789
09/13/2022,Steak 2,20,Sunny,No,False,22.49,123
09/13/2022,Steak 2,1,Sunny,No,False,14.81,456
09/13/2022,Tacos 1,15,Sunny,No,False,12.2,123
09/13/2022,Tacos 3,20,Sunny,No,False,24.42,456
09/13/2022,Steak 2,18,Sunny,No,False,20.59,789
09/13/2022,Ramen 3,12,Sunny,No,False,19.4,789
09/13/2022,Ramen 3,19,Sunny,No,False,5.5,123
09/13/2022,Sushi 1,3,Sunny,No,False,17.66,123
09/13/2022,Sushi 1,7,Sunny,No,False,9.66,456
09/13/2022,Sushi 1,6,Sunny,No,False,15.93,789
09/13/2022,Sushi 2,12,Sunny,No,False,14.92,456
09/13/2022,Sushi 2,8,Sunny,No,False,14.37,789
09/13/2022,Sushi 2,18,Sunny,No,False,10.05,123
09/13/2022,Ramen 1,15,Sunny,No,False,6.8,456
09/13/2022,Ramen 1,7,Sunny,No,False,11.48,789
09/13/2022,Ramen 2,0,Sunny,No,False,24.56,123
09/13/2022,Ramen 2,14,Sunny,No,False,18.12,456
09/13/2022,Ramen 2,11,Sunny,No,False,19.04,789
09/13/2022,Ramen 1,17,Sunny,No,False,9.28,123
09/16/2022,Tacos 1,15,Sunny,No,False,13.4,456
09/16/2022,Tacos 1,10,Sunny,No,False,11.49,789
09/16/2022,Tacos 2,11,Sunny,No,False,14.06,123
09/16/2022,Tacos 2,12,Sunny,No,False,12.38,456
09/16/2022,Tacos 2,9,Sunny,No,False,11.35,789
09/16/2022,Tacos 3,12,Sunny,No,False,7.53,123
09/16/2022,Steak 1,17,Sunny,No,False,16.34,456
09/16/2022,Tacos 3,12,Sunny,No,False,5.74,789
09/16/2022,Steak 1,12,Sunny,No,False,6.42,123
09/16/2022,Steak 1,6,Sunny,No,False,10.19,789
09/16/2022,Steak 2,14,Sunny,No,False,20.45,123
09/16/2022,Steak 2,7,Sunny,No,False,16.81,456
09/16/2022,Tacos 1,14,Sunny,No,False,24.97,123
09/16/2022,Tacos 3,8,Sunny,No,False,23.89,456
09/16/2022,Steak 2,2,Sunny,No,False,14.94,789
09/16/2022,Ramen 3,10,Sunny,No,False,13.43,789
09/16/2022,Ramen 3,13,Sunny,No,False,10.56,123
09/16/2022,Ramen 3,20,Sunny,No,False,11.08,456
09/16/2022,Sushi 1,10,Sunny,No,False,13.04,123
09/16/2022,Sushi 1,6,Sunny,No,False,22.87,456
09/16/2022,Sushi 1,9,Sunny,No,False,6.2,789
09/16/2022,Sushi 2,2,Sunny,No,False,8.68,789
09/16/2022,Sushi 2,16,Sunny,No,False,11.43,123
09/16/2022,Ramen 1,6,Sunny,No,False,18.11,456
09/16/2022,Ramen 1,15,Sunny,No,False,19.0,789
09/16/2022,Ramen 2,3,Sunny,No,False,24.13,123
09/16/2022,Ramen 2,15,Sunny,No,False,5.28,456
09/16/2022,Ramen 2,3,Sunny,No,False,9.41,789
09/16/2022,Ramen 1,1,Sunny,No,False,7.14,123
09/17/2022,Tacos 3,1,Sunny,No,False,12.62,123
09/17/2022,Tacos 1,14,Sunny,No,False,7.87,789
09/17/2022,Tacos 2,6,Sunny,No,False,16.18,123
09/17/2022,Tacos 2,7,Sunny,No,False,5.18,456
09/17/2022,Tacos 2,14,Sunny,No,False,16.49,789
09/17/2022,Tacos 3,5,Sunny,No,False,17.41,456
09/17/2022,Tacos 1,17,Sunny,No,False,20.75,456
09/17/2022,Steak 1,8,Sunny,No,False,10.93,123
09/17/2022,Steak 1,19,Sunny,No,False,15.87,456
09/17/2022,Steak 1,9,Sunny,No,False,7.82,789
09/17/2022,Steak 2,18,Sunny,No,False,17.12,123
09/17/2022,Steak 2,7,Sunny,No,False,7.98,456
09/17/2022,Tacos 3,19,Sunny,No,False,22.55,789
09/17/2022,Tacos 1,7,Sunny,No,False,14.11,123
09/17/2022,Steak 2,1,Sunny,No,False,23.71,789
09/17/2022,Ramen 3,0,Sunny,No,False,6.2,456
09/17/2022,Sushi 1,12,Sunny,No,False,16.49,123
09/17/2022,Sushi 1,13,Sunny,No,False,21.19,456
09/17/2022,Sushi 1,7,Sunny,No,False,15.71,789
09/17/2022,Sushi 2,3,Sunny,No,False,24.14,123
09/17/2022,Sushi 2,3,Sunny,No,False,15.98,456
09/17/2022,Sushi 2,7,Sunny,No,False,6.24,789
09/17/2022,Ramen 3,12,Sunny,No,False,14.36,789
09/17/2022,Ramen 1,7,Sunny,No,False,5.32,456
09/17/2022,Ramen 1,17,Sunny,No,False,19.94,789
